f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
1019.0 	 0.010272800976480733 	 51.9486067484167 	 0.023905825226116575 	 -11.202687897520065
1020.0 	 0.010394850957433036 	 51.41382108921399 	 0.023736093985591577 	 -13.098644227885245
1021.0 	 0.010518757547239795 	 50.86679470016072 	 0.023543732407447292 	 -14.964054640250756
1022.0 	 0.01064451769362798 	 50.30720485891899 	 0.023330558354502033 	 -16.795801223014756
1023.0 	 0.010772124249102916 	 49.73472340657812 	 0.023098480697026372 	 -18.591151811496438
1024.0 	 0.010901565556949454 	 49.1490171559857 	 0.022849459391830456 	 -20.34776664370742
1025.0 	 0.01103282500925997 	 48.54974837357549 	 0.022585468385622247 	 -22.0636962035917
1026.0 	 0.01116588057645832 	 47.936575341916146 	 0.022308462335668036 	 -23.73737134975701
1027.0 	 0.011300704308043506 	 47.309153010602614 	 0.022020347808605692 	 -25.36758699480926
1028.0 	 0.01143726180459147 	 46.667133743477414 	 0.021722959302917587 	 -26.953480671966062
1029.0 	 0.011575511661433033 	 46.01016817049682 	 0.021418040162508374 	 -28.49450731467885
1030.0 	 0.01171540488488255 	 45.337906152816245 	 0.021107228220629364 	 -29.99041149861424
1031.0 	 0.011856884282429035 	 44.64999786985541 	 0.02079204584036377 	 -31.441198271930485
1032.0 	 0.01199988382893102 	 43.94609503718286 	 0.020473893899376337 	 -32.84710354715404
1033.0 	 0.01214432801158143 	 43.225852264018116 	 0.02015404919768316 	 -34.20856486173095
1034.0 	 0.012290131157239849 	 42.48892855894656 	 0.019833664740197463 	 -35.52619314727113
1035.0 	 0.01243719674666805 	 41.73498899205864 	 0.019513772351971576 	 -36.80074598910022
1036.0 	 0.012585416721255658 	 40.963706521116166 	 0.019195287114536178 	 -38.03310271443472
1037.0 	 0.012734670788984657 	 40.174763988489104 	 0.018879013158433752 	 -39.22424152299538
1038.0 	 0.012884825737652353 	 39.36785629444479 	 0.01856565040302975 	 -40.37521876970222
1039.0 	 0.013035734764742762 	 38.54269275087743 	 0.01825580189443179 	 -41.487150425093134
1040.0 	 0.013187236834792001 	 37.69899961770306 	 0.01794998145170126 	 -42.56119567398422
1041.0 	 0.01333915607661597 	 36.83652282185944 	 0.017648621387599886 	 -43.59854256467423
1042.0 	 0.01349130123432747 	 35.95503085612715 	 0.01735208012105277 	 -44.60039558731182
1043.0 	 0.01364346518762893 	 35.05431785178718 	 0.017060649543342722 	 -45.56796503847387
1044.0 	 0.01379542455837964 	 34.13420681543526 	 0.01677456203843959 	 -46.50245801719329
1045.0 	 0.01394693942184438 	 33.1945530160777 	 0.0164939970899267 	 -47.40507089347861
1046.0 	 0.01409775314226681 	 32.23524750394229 	 0.01621908743312463 	 -48.27698309190914
1047.0 	 0.014247592353395918 	 31.256220737284924 	 0.015949924731819453 	 -49.119352038566895
1048.0 	 0.014396167105240451 	 30.257446287901754 	 0.015686564775144993 	 -49.93330912807593
1049.0 	 0.014543171198537737 	 29.238944590150265 	 0.015429032202334561 	 -50.71995657780649
1050.0 	 0.014688282728099059 	 28.20078669214674 	 0.015177324771906456 	 -51.48036504755076
1051.0 	 0.014831164855230058 	 27.143097961591476 	 0.014931417197987639 	 -52.21557191456575
1052.0 	 0.014971466827725405 	 26.066061692539648 	 0.014691264580447099 	 -52.92658010536628
1053.0 	 0.015108825263410543 	 24.969922553613696 	 0.014456805457776186 	 -53.61435739670624
